time,open,high,low,close,Volume,RSI,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2024-07-17,65086.55,66139,63853.99,64085.81,10647.76697146,58.53013160204842,NaN,NaN,NaN,NaN,NaN,NaN
2024-07-18,64085.82,65130.88,63222.6,63982.86,7637.52760383,58.153476174025975,NaN,NaN,NaN,NaN,NaN,NaN
2024-07-19,63977.64,67504.22,63289.15,66707.61,15163.05745737,64.6393685176087,NaN,NaN,NaN,NaN,NaN,NaN
2024-07-20,66707.61,67635,66271,67163.83,4671.38885135,65.60074119658401,NaN,NaN,NaN,NaN,NaN,NaN
2024-07-21,67163.82,68380,65820.18,68181.28,6027.86201344,67.70924050518067,NaN,NaN,NaN,NaN,67.70924050518067,NaN
2024-07-22,68181.16,68495,66569.42,67558.22,11844.79119584,65.07858512646573,NaN,NaN,NaN,NaN,NaN,NaN
2024-07-23,67560.03,67786.84,65444.3,65939.24,10791.03782177,58.697004631049495,NaN,NaN,NaN,NaN,NaN,NaN
2024-07-24,65939.24,67131.17,65090.61,65366.4,7702.25551129,56.58278075985275,NaN,NaN,56.58278075985275,NaN,NaN,NaN
2024-07-25,65358.86,66161.98,63412.46,65795.42,10452.25571747,57.80849418849613,NaN,NaN,NaN,NaN,NaN,NaN
2024-07-26,65795.52,68216.66,65705.6,67924.08,9315.20918753,63.33877690405062,NaN,NaN,NaN,NaN,NaN,NaN
2024-07-27,67921.46,69418.15,66635.28,67899.41,10233.62198513,63.235327114617064,NaN,NaN,NaN,NaN,NaN,NaN
2024-07-28,67901.81,68308.82,67021.8,68244.3,3505.5483691,64.11766865608598,NaN,NaN,NaN,NaN,64.11766865608598,NaN
2024-07-29,68244.3,70000,66400.01,66771.45,13641.48475825,57.74418499560246,NaN,NaN,NaN,NaN,NaN,NaN
2024-07-30,66767.14,66994.15,65283.68,66169.68,8733.35994283,55.3244225035533,NaN,NaN,NaN,NaN,NaN,NaN
2024-07-31,66169.68,66837.4,64500,64609.62,8986.37529253,49.529783729468754,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-01,64609.61,65593.56,62212.81,65288.18,15636.40906824,51.89012781862683,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-02,65293.48,65557.86,61150,61418.06,15385.81438791,40.310819047150446,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-03,61418.06,62171.58,59819.13,60674.93,8019.39450918,38.53273307947947,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-04,60674.93,61082.3,57123,58130.95,10319.01091658,33.1431145001405,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-05,58131.31,58282.83,49050.01,54029.12,59125.78926672,26.666561970219647,NaN,NaN,26.666561970219647,NaN,NaN,NaN
2024-08-06,54037.9,57091.16,53965.57,56048.08,16897.67519536,33.549639443947314,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-07,56048.07,57757.15,54564.15,55148.1,13971.5151871,32.10314101854949,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-08,55144.14,62755.24,54737.32,61705.58,20623.04985861,49.26683800495192,NaN,NaN,NaN,NaN,49.26683800495192,NaN
2024-08-09,61704.05,61764.38,59552.46,60862.13,11569.80744379,47.60006761721887,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-10,60864.71,61500,60255.61,60935.02,3157.63609699,47.76453502307248,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-11,60935.01,61868.69,58312.63,58722.49,5229.37008498,43.31984098303951,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-12,58717.44,60721.77,57653.31,59358.78,12183.92944247,44.90757879908422,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-13,59358.78,61615.43,58402.01,60603.19,10879.76363828,47.976864597899606,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-14,60603.19,61827.2,58453.56,58690.62,12938.61473824,43.926359247890296,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-15,58690.62,59883.49,56120,57543.61,14506.63316989,41.65503369820797,NaN,NaN,41.65503369820797,NaN,NaN,NaN
2024-08-16,57543.57,59871.61,57096.56,58888.99,11930.21788221,45.232221560269494,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-17,58888.99,59711.02,58803.45,59497.49,2787.56355634,46.82034469310226,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-18,59497.49,60284.99,58422,58437.9,4325.64817169,44.4056658062864,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-19,58436.2,59639.81,57820,59452.67,8539.29378706,47.21344253379493,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-20,59455.81,61457.03,58571.96,59017.59,11062.05279919,46.137540666401534,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-21,59017.59,61849.98,58793.89,61163.28,13380.11101719,51.95266300919211,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-22,61167.54,61430.48,59750,60383.29,9608.6955368,49.84593176316062,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-23,60383.28,64987,60343.2,64086.72,17852.77117167,58.45933133938014,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-24,64091.63,64529.78,63564.22,64179.63,5020.91676004,58.651186938737844,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-25,64179.63,65050.08,63793.74,64251.93,4012.30764642,58.81060843948541,NaN,NaN,NaN,NaN,58.81060843948541,NaN
2024-08-26,64250.01,64509.36,62806.8,62840,10741.96651081,54.39958858110203,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-27,62840.09,63226.26,58025.49,59439.64,14193.24993035,45.54069626374146,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-28,59437.68,60236.98,57851.62,59045.88,10001.12169866,44.63424720369711,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-29,59047.94,61194.09,58729.39,59364.47,10933.22040343,45.57809657528512,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-30,59353.12,59929.63,57700,59112.77,9382.9124508,44.9264688921425,NaN,NaN,NaN,NaN,NaN,NaN
2024-08-31,59117.59,59446.99,58739.31,58968.37,1368.21775121,44.53310456257876,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-01,58968.37,59070.55,57200,57299,4411.05388122,40.15576089890257,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-02,57291.21,59423,57119.01,59139.83,4318.6544603,46.411066708639815,NaN,NaN,NaN,NaN,46.411066708639815,NaN
2024-09-03,59138.89,59825.7,57394.49,57468.84,8264.04060718,42.10838129186194,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-04,57460.5,58531.25,55555,57971,13715.96171494,43.79473243738525,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-05,57971,58326.12,55628.04,56156.82,12281.57828747,39.336608157733174,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-06,56156.82,56995,52530,53950.01,18495.45064356,34.70820012644961,NaN,NaN,34.70820012644961,NaN,NaN,NaN
2024-09-07,53950,54847,53733.1,54156.33,3284.57722628,35.47263367372891,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-08,54159.6,55315.95,53623.95,54881.11,3684.86816392,38.20949260945284,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-09,54881.1,58119.97,54565.56,57053.9,10203.03329517,45.651532787084626,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-10,57047.82,58050.35,56377.76,57645.59,6433.21371111,47.50567797764925,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-11,57641.15,58014.35,55534.41,57352.79,11678.94297124,46.65739941168309,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-12,57352.92,58600,57311.15,58137.54,10175.62390483,49.27188718042039,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-13,58137.33,60670,57630.01,60543.35,11935.95544754,56.337302244822574,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-14,60543.35,60660,59436.8,60012.35,3147.39019631,54.5319663760701,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-15,60012.34,60402.34,58695.75,59122.33,3975.3568185,51.550143961997094,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-16,59122.7,59214.15,57477,58208.75,7654.10991835,48.61179242557809,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-17,58209.76,61373.41,57620.27,60312.6,11701.89074715,54.97634001468438,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-18,60317.38,61800,59174.5,61769.18,11471.50683029,58.78252350299561,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-19,61770.38,63891.82,61569.16,62960.14,15075.86835522,61.638116836850195,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-20,62956.04,64140.67,62340,63210.69,10587.84031408,62.2309506003003,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-21,63210.94,63575.63,62755,63362.74,1960.85712028,62.60859366391998,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-22,63362.74,64000,62380.55,63577.66,2882.2341982,63.16916655948026,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-23,63580.39,64739.67,62566.28,63338.87,7014.38226693,62.055980083495605,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-24,63338.85,64700,62689.15,64272.93,8933.46473574,64.67808653420681,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-25,64272.93,64811,62932.8,63130.89,5909.09510453,59.28379743183231,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-26,63131.13,65865,62652.99,65177.21,12789.85035505,64.92813336016032,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-27,65176.39,66550,64827.85,65789,9529.0168808,66.42662424825261,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-28,65787.53,66266.39,65400,65858.99,2755.22680581,66.60242811444246,NaN,NaN,NaN,NaN,66.60242811444246,NaN
2024-09-29,65857.33,66059,65433.29,65600.01,2721.35197741,65.24107915713381,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-30,65600.01,65624.95,62833.95,63301.25,10629.74147917,54.57745624617015,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-01,63305.52,64106.75,60150.89,60790,15970.80295516,45.775184909484736,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-02,60792.63,62380.34,59969.2,60631.37,8764.03050337,45.27841788115428,NaN,NaN,45.27841788115428,NaN,NaN,NaN
2024-10-03,60631.36,61474.92,59824.87,60744.99,7834.55718072,45.7326889745559,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-04,60745,62481,60454.5,62090.71,7884.21831808,50.92868444145864,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-05,62090.7,62380.04,61686.34,62051.29,1783.56564961,50.77531822232278,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-06,62051.29,62978.75,61805.85,62810.86,2086.21821773,53.67040523949971,NaN,NaN,NaN,NaN,53.67040523949971,NaN
2024-10-07,62810.93,64467.02,62113.28,62200.28,10707.1500015,51.070210889833874,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-08,62203.82,63191.05,61824.48,62122.02,6566.33034742,50.7309561408043,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-09,62118.44,62507.68,60255,60578.28,7582.36723494,44.45730438254935,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-10,60578.28,61271.59,58863.9,60279.53,10462.57962276,43.34029288817813,NaN,NaN,43.34029288817813,NaN,NaN,NaN
2024-10-11,60279.53,63416.7,60029.98,62518.75,11454.9900534,52.89386017378786,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-12,62518.75,63474.25,62464.15,63187.47,3943.90648994,55.31693289633025,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-13,63183.08,63270.18,62033,62845.3,2257.61460657,53.79221103149418,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-14,62847.89,66500,62426.67,66065.65,13638.71106556,63.882362749885594,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-15,66065.64,67944.76,64778.44,67056.6,16324.01191342,66.31957536297435,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-16,67056.62,68399,66743,67608.44,12465.75691229,67.62956754851723,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-17,67608.45,67926.99,66629.97,67402.33,7912.22639285,66.58783410908158,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-18,67399.86,69000.62,67149.24,68426.11,11802.74441943,69.13132531230359,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-19,68426.11,68689.29,68005.83,68363.73,1868.86958754,68.78771994586943,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-20,68363.73,69380,68083.18,69014.86,2632.89214855,70.43932578175944,NaN,NaN,NaN,NaN,70.43932578175944,NaN
2024-10-21,69014.87,69498,66802,67346.15,10226.59346669,61.463109861691905,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-22,67346.15,67800,66535,67380.08,8598.06472763,61.57034380438237,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-23,67389.7,67415.65,65149.51,66601.11,9021.17140157,57.60707960421504,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-24,66601.1,68800,66445.32,68156.84,10016.19830413,62.76245885637181,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-25,68156.84,68742.38,65500.01,66564.51,14485.49253537,55.343884464038254,NaN,NaN,55.343884464038254,NaN,NaN,NaN
2024-10-26,66564.51,67365.18,66331.95,67012.56,2949.2199701,56.888058257713375,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-27,67008.15,68261.37,66836.78,67943.19,2819.59766921,59.98328136399745,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-28,67943.18,70235.98,67532.48,69924.5,16140.14013624,65.63936276329584,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-29,69924.49,73624.98,69705.76,72724.35,20616.91187006,71.72197657781308,NaN,NaN,NaN,NaN,71.72197657781308,NaN
2024-10-30,72724.35,72948.6,71400.01,72322.91,13543.49337837,69.81370456560121,NaN,NaN,NaN,NaN,NaN,NaN
2024-10-31,72322.91,72684.02,69559.33,70197.83,14726.78460342,60.619030467449775,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-01,70198.02,71620,68720,69467.29,15295.28781188,57.80076039979925,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-02,69466.64,69891.92,69000,69358.94,2203.99644104,57.37470732496593,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-03,69360.95,69364.65,67444,68738.18,6758.88506466,54.8788780838687,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-04,68736.4,69453.94,66783.77,67807.48,12431.01371517,51.277320357855004,NaN,NaN,51.277320357855004,NaN,NaN,NaN
2024-11-05,67810.15,70557.67,67427.53,69380.73,12867.66127618,56.47700108858758,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-06,69380.64,76509.56,69285.82,75646.55,45398.11837369,70.14332717744799,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-07,75646.55,76999,74463.96,75920,21932.40207681,70.57753408842359,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-08,75925,77312.18,75654.26,76566.73,18378.39876264,71.6284504213969,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-09,76566.72,76952.67,75758.58,76716.06,4836.57005338,71.87822061565006,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-10,76716.06,81534.28,76535.33,80428.92,16728.21105103,77.24266902427358,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-11,80427.69,89666,80277.34,88770.73,35560.11866694,84.42931666373171,NaN,NaN,NaN,NaN,84.42931666373171,NaN
2024-11-12,88770.74,90100,85010,88035.43,40109.93252929,81.97200885886369,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-13,88035.43,93495,86220.5,90493.82,42318.6909168,83.68203653833562,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-14,90499.4,91831.25,86672.07,87340.4,23153.47043461,73.98744422891649,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-15,87338.96,91934.62,87100.83,91058.36,20241.03506595,77.32314919023756,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-16,91058.36,91820.73,90069.21,90636.24,6598.0269304,76.12950872421455,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-17,90638.54,91439.82,88713.64,89886.69,5574.55122824,73.9466195474086,NaN,NaN,73.9466195474086,NaN,NaN,NaN
2024-11-18,89877.11,92674.8,89372.65,90520.3,17340.77166451,74.60938219826623,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-19,90521.32,94105.84,90403.24,92435.89,18267.16111244,76.55149448090833,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-20,92445.04,94989.99,91600,94393.15,20329.039987,78.37183015739367,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-21,94384.15,99073.53,94127.2,98439.09,31188.09394751,81.55881962992771,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-22,98439.1,99860,97209.52,99024.03,29936.62215019,81.97241435492259,NaN,NaN,NaN,NaN,81.97241435492259,NaN
2024-11-23,99024.03,99044.11,97215.01,97778.77,12072.47203722,77.96363848935039,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-24,97778.78,98700,95780.77,98028.18,8654.77135767,78.19365836691594,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-25,98032.06,98999,92534.93,93000.01,20695.912495,63.74703792456651,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-26,93001.48,95004.92,90682.58,91929.54,17848.01962899,61.15651928626691,NaN,NaN,61.15651928626691,NaN,NaN,NaN
2024-11-27,91929.53,97386.06,91747.46,95951.19,15213.90946356,66.64120255032947,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-28,95951.19,96676.31,94671.59,95665.53,5586.55288339,65.92910346731207,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-29,95665.53,98750,95383.46,97490.56,12587.02498942,68.26243506841068,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-30,97489.8,97509.6,96129.73,96465.42,3476.04255853,65.54697506359304,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-01,96464.95,97895.9,95753.42,97263.18,4039.27591451,66.65850326651713,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-02,97259.17,98200,94400.63,95862.89,15554.61486745,62.82699447505935,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-03,95862.89,96310.1,93571.3,95924.52,17898.7046212,62.927993974006135,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-04,95924.85,99263.2,94634.85,98746.24,17528.92050771,67.30768656945376,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-05,98746.24,104000,92055.86,97044.23,36398.9441119,62.51053303331859,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-06,97049.47,102104.12,96424.2,99891.35,17801.21293952,66.77628409411975,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-07,99885.37,100583.27,99012.73,99929.32,4774.3508777,66.8304897756405,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-08,99919.2,101435.05,98729.66,101174.99,4230.35225168,68.63826242945704,NaN,NaN,NaN,NaN,68.63826242945704,NaN
2024-12-09,101175,101290.73,94220.8,97324.81,20103.05073464,58.098467882243106,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-10,97330.66,98338.17,94273.38,96660.76,20620.53877488,56.48737099856864,NaN,NaN,56.48737099856864,NaN,NaN,NaN
2024-12-11,96660.75,101984.98,95722.79,101202.11,21190.23753294,63.86693433624467,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-12,101211.61,102595,99298.39,100030.47,14796.92456547,60.99292167188006,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-13,100024.75,101959.13,99220.81,101428.75,13327.59954074,63.12558539162044,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-14,101428.74,102650,100600,101399.99,4181.40180281,63.049230271160475,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-15,101400,105100,101221.34,104447.76,7796.33358128,67.53127307905507,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-16,104445.15,107857.79,103289.21,106099.81,22575.91235938,69.67827344361443,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-17,106099.98,108388.88,105337.97,106136.99,11994.58863972,69.72679069651818,NaN,NaN,NaN,NaN,69.72679069651818,NaN
2024-12-18,106145.83,106528.13,99939.82,100150.73,22294.42840207,54.58311048481773,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-19,100148.6,102796.22,95539.67,97372.21,23522.12863874,49.23779897717673,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-20,97372.2,98132.47,92115.66,97765,21768.26292447,49.98349133216268,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-21,97762.75,99596.57,96368,97230.08,6451.43271418,48.92934299751195,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-22,97230.09,97387.98,94182.98,95087.75,4933.50127735,44.849745310851205,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-23,95091.15,96430.08,92360.91,94764.56,13476.98947566,44.25033971885653,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-24,94767.88,99444,93426.25,98594.47,13355.36314305,52.37349665883344,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-25,98594.47,99484.92,97557.48,99346.28,5199.03557909,53.79667734070849,NaN,NaN,NaN,NaN,53.79667734070849,NaN
2024-12-26,99358.67,99887,95083.93,95669.49,11403.37268934,46.48132493164664,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-27,95669.4,97340.47,93234.31,94171.89,13169.12897588,43.86489799127606,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-28,94171.7,95534.17,94002.72,95130.82,2722.6591363,45.962397851055975,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-29,95125.59,95170.06,92841.48,93563.35,3417.52751094,43.12577650067505,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-30,93563.35,94910.48,91271.19,92620.71,15271.24432744,41.468304212449574,NaN,NaN,41.468304212449574,NaN,NaN,NaN
2024-12-31,92620.7,96148.94,91887.13,93354.22,10348.6325655,43.294630582894506,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-01,93347.59,94960.91,92743.63,94383.59,6871.73848196,45.84821495489144,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-02,94383.59,97776.99,94177,96903.19,10912.47383962,51.594243930590864,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-03,96905.48,98969.92,96016.63,98136.51,9021.88538159,54.15839555174706,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-04,98139.85,98761.02,97516.65,98209.85,2742.08960614,54.313379081103584,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-05,98209.85,98814,97250,98345.33,2377.92175899,54.61860579218529,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-06,98347.65,102500,97900,102279.41,15173.44718169,62.46130191637734,NaN,NaN,NaN,NaN,62.46130191637734,NaN
2025-01-07,102279.41,102735.99,96105.11,96941.98,16587.2869223,49.86930616811404,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-08,96941.98,97254.35,92500,95036.63,14182.29739458,46.28234904910857,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-09,95033.18,95363.26,91187,92547.44,9712.37853215,42.029188024709164,NaN,NaN,42.029188024709164,NaN,NaN,NaN
2025-01-10,92547.44,95862.92,92209.25,94701.18,12634.03407823,46.6015925574493,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-11,94701.48,94983.65,93804.05,94565.02,2638.69956767,46.35267757293196,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-12,94569.91,95383.84,93670.3,94509.62,2025.81612971,46.244445801229006,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-13,94507.24,95900,89028.64,94506.45,13094.86359481,46.237792897827426,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-14,94507.35,97353.29,94311.36,96534.96,11210.74226727,51.08707903905411,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-15,96534.97,100716.45,96400,100510.23,13610.74729401,58.90912362619317,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-16,100504.27,100880,97277.58,99981.78,12234.60715464,57.59065244472027,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-17,99981.46,105970,99937.81,104107,20356.24846291,64.30655572728614,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-18,104107,104933.15,102233.45,104435,7829.34012031,64.78407765813338,NaN,NaN,NaN,NaN,64.78407765813338,NaN
2025-01-19,104435.01,106314.44,99518,101211.13,13312.63685598,56.74800551158258,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-20,101217.78,109358.01,99416.27,102145.43,32342.18311338,58.36005798569751,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-21,102145.42,107291.1,100051,106159.26,19220.81961707,64.4842805025259,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-22,106159.27,106431.34,103100,103667.11,10686.78674544,58.71054548130301,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-23,103659.6,106870.87,101200.01,103926.36,25064.86547997,59.12059548568049,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-24,103926.36,107200,102751.92,104850.27,12921.99361413,60.62149789181802,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-25,104866.13,105294,104104,104733.56,3404.85308291,60.32021542294661,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-26,104729.92,105478.8,102452.24,102563,4575.36611531,54.85952391560475,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-27,102565.28,103228.46,97715.03,102062.42,23647.09484186,53.653192306379914,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-28,102063.92,103770.85,100213.8,101290,9486.51747717,51.76177006252636,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-29,101290.01,104829.64,101275.6,103747.25,11401.31814281,56.95989553888309,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-30,103747.25,106484.77,103289.74,104742.64,13061.34881233,58.89233890810358,NaN,NaN,NaN,NaN,NaN,NaN
2025-01-31,104742.63,106090,101506,102411.26,13313.68104489,52.901273483053025,NaN,NaN,NaN,NaN,NaN,NaN
2025-02-01,102414.05,102781.65,100250,100623.85,3390.25555744,48.80224565651426,NaN,NaN,NaN,NaN,NaN,NaN
2025-02-02,100623.88,101459.84,96179,97676.52,10366.65062753,42.89947413861752,NaN,NaN,NaN,NaN,NaN,NaN
2025-02-03,97676.53,102599.85,91178.01,101460.2,31328.72219576,51.07986623239767,NaN,NaN,NaN,NaN,NaN,NaN
2025-02-04,101460.15,101812.23,96145.76,97795.05,14168.7031661,44.43852645947273,NaN,NaN,NaN,NaN,NaN,NaN
2025-02-05,97795.06,99230.49,96161.01,96638.33,9308.59185883,42.557880215959365,NaN,NaN,NaN,NaN,NaN,NaN
2025-02-06,96635.62,99182.15,95674.96,96564.62,9160.19227777,42.43464045768487,NaN,NaN,NaN,NaN,NaN,NaN
2025-02-07,96575.24,100235.79,95614.96,96537.08,12171.82534167,42.38525400326698,NaN,NaN,NaN,NaN,NaN,NaN
2025-02-08,96536.93,96919.05,95682.33,96476.25,2972.45715184,42.26823940556971,NaN,NaN,NaN,NaN,NaN,NaN
2025-02-09,96476.24,97342.28,94730.67,96475.82,3417.87009701,42.26735109340895,NaN,NaN,NaN,NaN,NaN,NaN
2025-02-10,96481.47,98367.23,95257.2,97444.41,6375.72539123,45.06784292901544,NaN,NaN,NaN,NaN,NaN,NaN
2025-02-11,97451.66,98500,94831.07,95774.08,7737.05105717,41.34336321519048,NaN,NaN,41.34336321519048,NaN,NaN,NaN
2025-02-12,95770.95,98119.98,94066.92,97862.53,9078.50356189,47.216906395068655,NaN,NaN,NaN,NaN,47.216906395068655,NaN
2025-02-13,97864.28,98100,95220,96625.29,6803.6078927,44.38159681671085,NaN,NaN,NaN,NaN,NaN,NaN
